id,sku,name,material,percentage,sex,color,category,price,discount
1639,695392818626,Stretch Slim Fit Chino Trouser,Flannel,100,Man,Dark Blue,Trousers,270,0
1640,469554837465,Stretch Straight Fit Chino Trouser,Denim,100,Man,Brown,Trousers,261,15
1641,999583888280,Stretch Straight Fit Chino Trouser,Cotton,100,Man,White,Trousers,253,10
1642,472026533399,Pleated Knit Mesh Trouser,Wool,100,Man,Dark Blue,Trousers,553,0
1643,156773889588,Pleated Linen Trouser,Leather,100,Man,Yellow,Trousers,262,0
1644,319228094940,Stretch Slim Fit Chino Trouser,Leather,100,Man,Blue,Trousers,441,0
1645,303928258445,Slim Fit Wool Twill Trouser,Wool,100,Man,Red,Trousers,481,0
1646,620791036309,Slim Fit Wool Twill Trouser,Denim,100,Man,Dark Blue,Trousers,667,30
1647,879661555951,Relaxed Fit Corduroy Cargo Trouser,Cotton,100,Man,Dark Red,Trousers,149,0
1648,885460136402,Stretch Slim Fit Knitlike Cargo Trouser,Other,100,Man,Red,Trousers,198,0
1649,042233095580,Pleated Double-Knit Suit Trouser,Cotton,100,Man,Violet,Trousers,592,20
1650,210901806036,Pleated Double-Knit Suit Trouser,Denim,100,Man,Other,Trousers,192,0
1651,011169946679,Linen Trouser,Cotton,100,Man,Other,Trousers,142,0
1652,872114486252,Stretch Slim Fit Chino Trouser,Other,100,Man,Red,Trousers,670,10
1653,663758727957,Pleated Knit Mesh Trouser,Other,100,Man,Camel,Trousers,164,0
1654,653398774768,Slim Fit Wool Twill Trouser,Denim,100,Man,Black,Trousers,401,30
1655,527471546766,Pleated Double-Knit Suit Trouser,Wool,100,Man,Yellow,Trousers,399,20
1656,421387503335,The Big Corduroy Trouser,Other,100,Man,Green,Trousers,235,10
1657,997809315661,Polo Prepster Classic Fit Oxford Trouser,Denim,100,Man,White,Trousers,187,0
1658,149954489870,Plaid Wool Suit Trouser,Denim,100,Man,Other,Trousers,360,0
1659,873633939836,Garment-Dyed Stretch Chino Suit Trouser,Flannel,100,Man,Black,Trousers,406,0
1660,032801460353,Garment-Dyed Stretch Chino Suit Trouser,Denim,100,Man,Purple,Trousers,374,0
1661,510100888334,Pleated Knit Mesh Trouser,Leather,100,Man,Purple,Trousers,378,0
1662,716835663158,Performance Stretch Twill Suit Trouser,Cotton,100,Man,Black,Trousers,264,0
1663,884991531510,The Big Chino,Denim,100,Man,Dark Blue,Trousers,624,0
1664,015199668267,Performance Stretch Twill Suit Trouser,Flannel,100,Man,White,Trousers,553,0
1665,576479440284,Pleated Knit Mesh Trouser,Wool,100,Man,White,Trousers,570,10
1666,591086165165,Pleated Double-Knit Suit Trouser,Leather,100,Man,Dark Blue,Trousers,457,0
1667,002972345824,Garment-Dyed Stretch Chino Suit Trouser,Cotton,100,Man,White,Trousers,404,20
1668,266601678865,Performance Stretch Twill Suit Trouser,Wool,100,Man,Blue,Trousers,675,0
1669,230928097755,Linen Trouser,Cotton,100,Man,Dark Red,Trousers,297,0
1670,807035917967,Chambray Suit Trouser,Other,100,Man,Yellow,Trousers,380,0
1671,558903181119,The Big Corduroy Trouser,Denim,100,Man,Red,Trousers,267,20
1672,701794914187,Pleated Knit Mesh Trouser,Denim,100,Man,Camel,Trousers,237,0
1673,275305948312,Sullivan Slim Knitlike Chino Trouser,Flannel,100,Man,Dark Blue,Trousers,598,0
1674,040383678922,Pleated Linen Trouser,Leather,100,Man,Brown,Trousers,281,0
1675,200586361697,Plaid Wool Suit Trouser,Denim,100,Man,Green,Trousers,426,0
1676,860518036985,Stretch Chino Suit Trouser,Other,100,Man,Yellow,Trousers,480,0
1677,791689787426,Whitman Relaxed Fit Pleated Trouser,Denim,100,Man,Camel,Trousers,552,0
1678,844159635602,Stretch Slim Fit Chino Trouser,Wool,100,Man,Dark Green,Trousers,149,30
1679,489948287539,Garment-Dyed Stretch Chino Suit Trouser,Denim,100,Man,Yellow,Trousers,280,0
1680,994470438483,Pleated Knit Mesh Trouser,Denim,100,Man,Blue,Trousers,251,30
1681,716593459785,Slim Fit Wool Twill Trouser,Wool,100,Man,Red,Trousers,670,0
1682,022706988125,Relaxed Fit Corduroy Cargo Trouser,Other,100,Man,Brown,Trousers,495,0
1683,995269032889,Slim Fit Wool Twill Trouser,Wool,100,Man,Other,Trousers,583,0
1684,067555712242,Relaxed Fit Corduroy Cargo Trouser,Flannel,100,Man,Yellow,Trousers,248,30
1685,413350185908,Stretch Straight Fit Chino Trouser,Wool,100,Man,Yellow,Trousers,613,15
1686,433788260017,Garment-Dyed Stretch Chino Suit Trouser,Cotton,100,Man,Blue,Trousers,378,10
1687,092467468247,Stretch Slim Fit Chino Trouser,Wool,100,Man,Other,Trousers,149,0
1688,199327202189,Pleated Linen Trouser,Other,100,Man,Dark Blue,Trousers,416,0
1689,468332857483,Linen Trouser,Cotton,100,Man,Dark Red,Trousers,538,0
1690,001273223543,Pleated Wool Flannel Trouser,Other,100,Man,Blue,Trousers,535,0
1691,548963639699,Pleated Linen Trouser,Cotton,100,Man,Orange,Trousers,671,0
1692,412316629742,The Big Chino,Other,100,Man,Blue,Trousers,156,20
1693,408320981003,The Big Chino,Cotton,100,Man,Dark Blue,Trousers,581,0
1694,989266467390,Plaid Wool Suit Trouser,Cotton,100,Man,Camel,Trousers,578,0
1695,587071594110,Linen Trouser,Leather,100,Man,Camel,Trousers,623,0
1696,320671328402,Pleated Wool Flannel Trouser,Cotton,100,Man,Dark Blue,Trousers,212,0
1697,335252307664,Sullivan Slim Knitlike Chino Trouser,Wool,100,Man,White,Trousers,145,0
1698,892674621607,Pleated Wool Flannel Trouser,Leather,100,Man,Yellow,Trousers,612,0
1699,467670759134,Jarrett Stretch Slim Fit Sateen Trouser,Other,100,Man,Other,Trousers,275,20
1700,606560429000,Jarrett Stretch Slim Fit Sateen Trouser,Denim,100,Man,Other,Trousers,157,0
1701,173439952290,Double-Knit Cargo Jogger,Denim,100,Man,Other,Trousers,550,0
1702,647283313102,Polo Prepster Classic Fit Oxford Trouser,Cotton,100,Man,Green,Trousers,454,0
1703,695577316987,Pleated Knit Mesh Trouser,Leather,100,Man,Black,Trousers,503,0
1704,787325919892,Plaid Wool Suit Trouser,Leather,100,Man,Yellow,Trousers,620,0
1705,435568133766,Plaid Wool Suit Trouser,Other,100,Man,Red,Trousers,204,0
1706,920785521687,Pleated Linen Trouser,Cotton,100,Man,Camel,Trousers,477,0
1707,308850803634,Relaxed Fit Corduroy Cargo Trouser,Wool,100,Man,Other,Trousers,141,0
1708,212593773659,The Big Chino,Flannel,100,Man,Camel,Trousers,166,0
1709,779865740531,Stretch Slim Fit Chino Trouser,Denim,100,Man,Green,Trousers,677,0
1710,188313394262,Plaid Wool Suit Trouser,Flannel,100,Man,Red,Trousers,615,15
1711,232744950972,Polo Prepster Classic Fit Oxford Trouser,Wool,100,Man,Other,Trousers,646,0
1712,805504478534,Jarrett Stretch Slim Fit Sateen Trouser,Flannel,100,Man,Dark Blue,Trousers,606,15
1713,711017565519,Pleated Linen Trouser,Cotton,100,Man,Orange,Trousers,308,0
1714,927727844172,Polo Prepster Classic Fit Oxford Trouser,Wool,100,Man,Other,Trousers,343,20
1715,595226520278,Pleated Knit Mesh Trouser,Cotton,100,Man,Violet,Trousers,678,0
1716,341609538004,Slim Fit Wool Twill Trouser,Leather,100,Man,Other,Trousers,463,10
1717,291626392804,Pleated Knit Mesh Trouser,Denim,100,Man,Orange,Trousers,470,0
1718,353729045971,Velvet Trouser,Other,100,Man,Green,Trousers,459,0
1719,112626202022,Relaxed Fit Corduroy Cargo Trouser,Cotton,100,Man,Dark Red,Trousers,445,0
1720,671433540441,Chambray Suit Trouser,Denim,100,Man,Yellow,Trousers,347,20
1721,431104852090,Plaid Wool Suit Trouser,Cotton,100,Man,Camel,Trousers,238,0
1722,284838385579,Stretch Slim Fit Chino Trouser,Flannel,100,Man,White,Trousers,368,30
1723,495897927202,Stretch Chino Suit Trouser,Denim,100,Man,Violet,Trousers,218,0
1724,553411122426,Pleated Linen Trouser,Denim,100,Man,Yellow,Trousers,581,15
1725,902330289137,Pleated Linen Trouser,Flannel,100,Man,Other,Trousers,194,0
1726,172021176124,Stretch Slim Fit Knitlike Cargo Trouser,Leather,100,Man,Green,Trousers,306,0
1727,709952373472,Sullivan Slim Knitlike Chino Trouser,Cotton,100,Man,Violet,Trousers,491,0
1728,654892173160,Slim Fit Wool Twill Trouser,Other,100,Man,Red,Trousers,479,20
1729,718749895324,Double-Knit Cargo Jogger,Flannel,100,Man,Green,Trousers,154,0
1730,093359159814,Garment-Dyed Stretch Chino Suit Trouser,Cotton,100,Man,Black,Trousers,299,0
1731,361782638588,Jarrett Stretch Slim Fit Sateen Trouser,Cotton,100,Man,Green,Trousers,348,0
1732,034699551113,Polo Prepster Classic Fit Oxford Trouser,Other,100,Man,Black,Trousers,483,0
1733,663697043747,Polo Prepster Classic Fit Oxford Trouser,Leather,100,Man,White,Trousers,547,0
1734,603381961338,Stretch Slim Fit Knitlike Cargo Trouser,Cotton,100,Man,Violet,Trousers,595,0
1735,020008709658,Plaid Wool Suit Trouser,Other,100,Man,Dark Blue,Trousers,687,0
1736,689714766371,Stretch Straight Fit Chino Trouser,Cotton,100,Man,Red,Trousers,258,0
1737,093547159441,Relaxed Fit Corduroy Cargo Trouser,Cotton,100,Man,Red,Trousers,458,0
1738,309712711958,Pleated Linen Trouser,Other,100,Man,Orange,Trousers,539,0
1739,135412780207,Pleated Linen Trouser,Leather,100,Man,Dark Red,Trousers,541,0
1740,971814628896,Relaxed Fit Corduroy Cargo Trouser,Cotton,100,Man,Green,Trousers,510,20
1741,429909945769,Pleated Linen Trouser,Flannel,100,Man,Brown,Trousers,313,15
1742,023128258546,Velvet Trouser,Other,100,Man,Violet,Trousers,141,15
1743,410319176272,Garment-Dyed Stretch Chino Suit Trouser,Wool,100,Man,Purple,Trousers,519,0
1744,338443711860,Stretch Chino Suit Trouser,Cotton,100,Man,Dark Red,Trousers,495,0
1745,665661381287,Polo Prepster Classic Fit Oxford Trouser,Leather,100,Man,Green,Trousers,562,0
1746,279849179304,Pleated Linen Trouser,Other,100,Man,White,Trousers,624,0
1747,214784388088,Garment-Dyed Stretch Chino Suit Trouser,Leather,100,Man,Brown,Trousers,541,0
1748,786063801183,Pleated Linen Trouser,Cotton,100,Man,Red,Trousers,382,0
1749,760637597232,Pleated Linen Trouser,Cotton,100,Man,Dark Green,Trousers,620,0
1750,172212150453,Pleated Linen Trouser,Denim,100,Man,Yellow,Trousers,295,0
1751,095108098787,Pleated Linen Trouser,Leather,100,Man,White,Trousers,249,0
1752,495501994358,Stretch Chino Suit Trouser,Cotton,100,Man,Dark Red,Trousers,227,0
1753,679680647939,Double-Knit Cargo Jogger,Other,100,Man,Black,Trousers,260,30
1754,977579856958,Plaid Wool Suit Trouser,Wool,100,Man,Blue,Trousers,537,0
1755,054162894560,Garment-Dyed Stretch Chino Suit Trouser,Wool,100,Man,Yellow,Trousers,463,0
1756,755896758163,Pleated Linen Trouser,Cotton,100,Man,Dark Blue,Trousers,391,0
1757,215882168079,Stretch Chino Suit Trouser,Leather,100,Man,Purple,Trousers,428,0
1758,015811656265,Pleated Wool Flannel Trouser,Denim,100,Man,Brown,Trousers,318,0
1759,135439580021,Stretch Chino Suit Trouser,Leather,100,Man,Yellow,Trousers,543,0
1760,647842057552,Stretch Slim Fit Chino Trouser,Wool,100,Man,Brown,Trousers,298,15
1761,213743174599,Relaxed Fit Corduroy Cargo Trouser,Leather,100,Man,Purple,Trousers,395,0
1762,286881249237,Slim Fit Wool Twill Trouser,Other,100,Man,Camel,Trousers,499,0
1763,219305989023,Chambray Suit Trouser,Wool,100,Man,Purple,Trousers,421,0
1764,520337107186,Plaid Wool Suit Trouser,Cotton,100,Man,White,Trousers,141,20
1765,988078944723,Relaxed Fit Corduroy Cargo Trouser,Other,100,Man,White,Trousers,241,0
1766,553801799168,Pleated Linen Trouser,Leather,100,Man,Blue,Trousers,487,0
1767,020890376724,Relaxed Fit Corduroy Cargo Trouser,Leather,100,Man,Purple,Trousers,594,0
1768,621448976003,Double-Knit Cargo Jogger,Denim,100,Man,Violet,Trousers,177,0
1769,877490328303,Velvet Trouser,Other,100,Man,Camel,Trousers,288,0
1770,946326408765,Stretch Slim Fit Chino Trouser,Denim,100,Man,Brown,Trousers,573,0
1771,134037771748,Stretch Slim Fit Knitlike Cargo Trouser,Flannel,100,Man,Red,Trousers,151,0
1772,217832563488,Stretch Slim Fit Chino Trouser,Denim,100,Man,Black,Trousers,554,0
1773,848557781386,Pleated Linen Trouser,Cotton,100,Man,Dark Blue,Trousers,320,0
1774,290930251949,Stretch Straight Fit Chino Trouser,Flannel,100,Man,Other,Trousers,536,0
1775,541797657311,Velvet Trouser,Leather,100,Man,Violet,Trousers,604,0
1776,365943292939,The Big Corduroy Trouser,Flannel,100,Man,Violet,Trousers,477,0
1777,852090102815,Double-Breasted Wool-Blend Blazer,Other,100,Woman,Camel,Blazers,1263,30
1778,385579679348,Patchwork Herringbone Tweed Blazer,Other,100,Woman,Yellow,Blazers,3325,0
1779,927202527515,Herringbone Wool Blazer,Leather,100,Woman,Brown,Blazers,828,0
1780,122426713889,Camden Linen Jacket,Cotton,100,Woman,Black,Blazers,1503,0
1781,289137671915,Long Velvet Waistcoat,Flannel,100,Woman,Dark Blue,Blazers,915,0
1782,176124551235,Glen Plaid Belted Wool-Blend Blazer,Cotton,100,Woman,Yellow,Blazers,2100,0
1783,373472104560,Double-Breasted Satin-Trim Crepe Blazer,Leather,100,Woman,Yellow,Blazers,3304,0
1784,173160385069,Bullion Jacquard Blazer,Denim,100,Woman,Dark Green,Blazers,1680,10
1785,895324973205,Silk-Blend Velvet Blazer,Other,100,Woman,Black,Blazers,1960,15
1786,159814409328,Double-Breasted Stretch-Wool Blazer,Leather,100,Woman,Dark Green,Blazers,2865,0
1787,638588303230,Silk-Blend Velvet Blazer,Wool,100,Woman,Purple,Blazers,3298,10
1788,551113883361,Double-Breasted Satin-Trim Crepe Blazer,Leather,100,Woman,Dark Red,Blazers,3280,0
1789,043747852372,Double-Breasted Wool Crepe Blazer,Cotton,100,Woman,Black,Blazers,3032,0
1790,961338501586,Plaid Wool Twill Blazer,Denim,100,Woman,Red,Blazers,394,20
1791,709658182193,Double-Breasted Satin-Trim Crepe Blazer,Other,100,Woman,Dark Green,Blazers,612,0
1792,766371213028,Plaid Wool Twill Blazer,Other,100,Woman,Violet,Blazers,1628,0
1793,159441014050,Double-Breasted Crest Blazer,Cotton,100,Woman,Dark Green,Blazers,751,0
1794,711958794470,Long Velvet Waistcoat,Denim,100,Woman,Orange,Blazers,773,0
1795,780207755672,Camden Linen Jacket,Flannel,100,Woman,Camel,Blazers,846,0
1796,628896016268,Patchwork Herringbone Tweed Blazer,Denim,100,Woman,Other,Blazers,394,10
1797,945769784439,Sequinned Stand-Collar Blazer,Denim,100,Woman,Blue,Blazers,1061,0
1798,258546098509,Double-Breasted Blazer,Cotton,100,Woman,Black,Blazers,665,10
1799,176272448663,Double-Breasted Crest Blazer,Wool,100,Woman,Brown,Blazers,1803,0
1800,711860517666,Double-Breasted Wool Crepe Blazer,Leather,100,Woman,Dark Red,Blazers,2412,0
1801,381287861274,Double-Breasted Wool-Blend Blazer,Flannel,100,Woman,Camel,Blazers,1602,10
1802,179304691380,Silk-Lapel Velvet Cropped Blazer,Cotton,100,Woman,Dark Red,Blazers,2803,0
1803,388088465470,Wool-Blend Herringbone Tweed Blazer,Flannel,100,Woman,Red,Blazers,2326,0
1804,801183601047,Glen Check Double-Breasted Wool Blazer,Flannel,100,Woman,Purple,Blazers,1259,0
1805,597232717785,Buttoned Wool Jacket,Flannel,100,Woman,Green,Blazers,907,0
1806,150453718920,Silk-Blend Velvet Blazer,Other,100,Woman,Dark Blue,Blazers,570,30
1807,098787766321,Double-Breasted Blazer,Other,100,Woman,Orange,Blazers,310,0
1808,994358400612,Double-Breasted Wool Crepe Blazer,Flannel,100,Woman,Purple,Blazers,3015,0
1809,647939987328,Wilmington Double-Faced Wool Jacket,Flannel,100,Woman,Orange,Blazers,2702,10
1810,856958139172,Silk-Blend Velvet Blazer,Leather,100,Woman,Blue,Blazers,2190,0
1811,894560436950,Glen Check Double-Breasted Wool Blazer,Leather,100,Woman,Yellow,Blazers,3177,0
1812,758163604142,Silk-Lapel Velvet Cropped Blazer,Denim,100,Woman,Camel,Blazers,3037,0
1813,168079551653,Plaid Wool Twill Blazer,Cotton,100,Woman,Camel,Blazers,882,0
1814,656265226433,Long Velvet Waistcoat,Wool,100,Woman,Brown,Blazers,1402,10
1815,580021467872,Double-Breasted Satin-Trim Crepe Blazer,Wool,100,Woman,Yellow,Blazers,1551,0
1816,057552245429,Silk-Lapel Double-Breasted Wool Blazer,Cotton,100,Woman,Dark Red,Blazers,1541,0
1817,174599054647,Double-Breasted Wool-Blend Blazer,Flannel,100,Woman,Yellow,Blazers,2884,0
1818,249237392860,Silk-Lapel Double-Breasted Wool Blazer,Cotton,100,Woman,White,Blazers,496,0
1819,989023442656,Lambskin Hacking Blazer,Denim,100,Woman,Black,Blazers,1232,0
1820,107186115208,Madelena Lambskin Jacket,Other,100,Woman,Red,Blazers,2642,0
1821,944723081214,Glen Plaid Tweed Blazer,Leather,100,Woman,Yellow,Blazers,455,0
1822,799168766161,Sequinned Stand-Collar Blazer,Denim,100,Woman,Camel,Blazers,3257,0
1823,376724063687,Double-Breasted Satin-Trim Crepe Blazer,Denim,100,Woman,Brown,Blazers,1790,0
1824,976003928503,Double-Breasted Canvas Cropped Blazer,Flannel,100,Woman,Brown,Blazers,3274,0
1825,328303186826,Wilmington Double-Faced Wool Jacket,Wool,100,Woman,Black,Blazers,943,0
1826,408765227476,Buttoned Wool Jacket,Wool,100,Woman,Dark Blue,Blazers,1299,0
1827,771748573002,Double-Breasted Wool-Blend Blazer,Cotton,100,Woman,Yellow,Blazers,1352,0
1828,563488610372,Metallic-Trim Twill Jacket,Wool,100,Woman,Orange,Blazers,1928,0
1829,781386611038,Double-Breasted Wool-Blend Blazer,Other,100,Woman,Yellow,Blazers,1237,0
1830,251949280973,Plaid Double-Breasted Satin-Trim Blazer,Wool,100,Woman,Dark Green,Blazers,3182,0
1831,657311064584,Double-Breasted Stretch-Wool Blazer,Leather,100,Woman,Yellow,Blazers,1824,0
1832,292939070562,Double-Knit Jacquard Blazer,Leather,100,Woman,Purple,Blazers,1577,15
1833,906083258439,Linen-Blend Herringbone Hacking Blazer,Denim,100,Woman,Dark Green,Blazers,3383,0
1834,641466979457,Camden Cashmere Jacket,Denim,100,Woman,Dark Blue,Blazers,1543,0
1835,533144259322,Lambskin Hacking Blazer,Leather,100,Woman,Orange,Blazers,1304,0
1836,447254714781,Double-Breasted Wool-Blend Blazer,Wool,100,Woman,Green,Blazers,739,0
1837,318085608810,Sequinned Stand-Collar Blazer,Other,100,Woman,Blue,Blazers,840,0
1838,029584375724,Double-Breasted Satin-Trim Crepe Blazer,Other,100,Woman,Dark Green,Blazers,2089,0
1839,967022583719,Madelena Lambskin Jacket,Other,100,Woman,Dark Green,Blazers,1961,0
1840,925893898449,Herringbone Wool Blazer,Denim,100,Woman,Other,Blazers,1424,0
1841,314991943703,Silk-Blend Velvet Blazer,Denim,100,Woman,Brown,Blazers,1417,0
1842,342695326640,Sequinned Stand-Collar Blazer,Wool,100,Woman,Dark Red,Blazers,2111,0
1843,554656020151,Wilmington Double-Faced Wool Jacket,Denim,100,Woman,Dark Blue,Blazers,2796,30
1844,162603279549,Double-Breasted Wool Crepe Blazer,Other,100,Woman,Camel,Blazers,2404,20
1845,447789908713,Long Velvet Waistcoat,Wool,100,Woman,Camel,Blazers,1992,30
1846,769461749899,Wool-Blend Herringbone Tweed Blazer,Wool,100,Woman,Black,Blazers,1541,0
1847,871775355544,Linen-Blend Herringbone Hacking Blazer,Denim,100,Woman,White,Blazers,1095,30
1848,524003404943,Buttoned Wool Jacket,Wool,100,Woman,Dark Red,Blazers,2394,0
1849,058075575152,Double-Breasted Canvas Cropped Blazer,Cotton,100,Woman,White,Blazers,1092,0
1850,822818875095,Glen Check Double-Breasted Wool Blazer,Denim,100,Woman,Dark Blue,Blazers,2688,0
1851,967736169790,Glen Plaid Belted Wool-Blend Blazer,Leather,100,Woman,Dark Red,Blazers,707,0
1852,238001116967,Wool-Blend Herringbone Tweed Blazer,Other,100,Woman,White,Blazers,2597,0
1853,755454733336,Metallic-Trim Twill Jacket,Cotton,100,Woman,Red,Blazers,3246,20
1854,035361566190,Herringbone Wool Blazer,Leather,100,Woman,Orange,Blazers,3382,0
1855,439401302860,Silk-Lapel Velvet Cropped Blazer,Denim,100,Woman,Blue,Blazers,469,0
1856,036657254979,Double-Knit Jacquard Blazer,Leather,100,Woman,Black,Blazers,507,0
1857,670841338807,Camden Cashmere Jacket,Leather,100,Woman,Purple,Blazers,811,0
1858,513778936732,Double-Breasted Crest Blazer,Leather,100,Woman,Black,Blazers,346,0
1859,735452387313,Sequinned Stand-Collar Blazer,Wool,100,Woman,Other,Blazers,1920,0
1860,465205888583,Wilmington Double-Faced Wool Jacket,Wool,100,Woman,Violet,Blazers,840,20
1861,965175652323,Lambskin Hacking Blazer,Leather,100,Woman,Dark Red,Blazers,2753,0
1862,640883198955,Double-Knit Jacquard Blazer,Denim,100,Woman,Dark Blue,Blazers,2704,0
1863,789231980975,Double-Breasted Wool-Blend Blazer,Flannel,100,Woman,Brown,Blazers,2037,0
1864,835188758878,Double-Breasted Wool-Blend Blazer,Other,100,Woman,Dark Red,Blazers,1420,0
1865,138861757962,Double-Breasted Canvas Cropped Blazer,Wool,100,Woman,White,Blazers,1220,15
1866,689357392036,Herringbone Wool Blazer,Other,100,Woman,Camel,Blazers,3198,0
1867,425155422440,Double-Breasted Blazer,Flannel,100,Woman,Dark Green,Blazers,2168,30
1868,604142215882,Belted Plaid Wool Herringbone Coat,Leather,100,Woman,Red,Coats,3370,15
1869,551653015811,Camel-Hair Twill Long Polo Coat,Leather,100,Woman,Green,Coats,2915,0
1870,226433135439,Packable Quilted Jacket,Other,100,Woman,Red,Coats,1348,0
1871,467872647842,Quilted Jacket,Leather,100,Woman,Violet,Coats,2427,0
1872,245429213743,Velvet Quilted Down Jacket,Flannel,100,Woman,Violet,Coats,3826,15
1873,054647286881,Plaid Quilted Down Jacket,Wool,100,Woman,White,Coats,1423,0
1874,392860219305,Embroidered Bomber Jacket,Flannel,100,Woman,Red,Coats,1082,0
1875,442656520337,Cable-Knit Hooded Down Coat,Cotton,100,Woman,Blue,Coats,3665,0
1876,115208988078,Logo Fleece Baseball Jacket,Wool,100,Woman,Dark Red,Coats,1278,0
1877,081214553801,Corduroy Windbreaker Jacket,Other,100,Woman,Blue,Coats,2940,20
1878,766161020890,Embroidered Patch Insulated Jacket,Flannel,100,Woman,Dark Green,Coats,997,0
1879,063687621448,Logo Fleece Baseball Jacket,Flannel,100,Woman,Dark Blue,Coats,496,0
1880,928503877490,Plaid Quilted Down Jacket,Denim,100,Woman,Black,Coats,303,0
1881,186826946326,Water-Repellent Packable Gilet,Cotton,100,Woman,Dark Green,Coats,2610,0
1882,227476134037,Cotton Twill Field Jacket,Flannel,100,Woman,Dark Red,Coats,1900,30
1883,573002217832,Packable Water-Repellant Quilted Gilet,Leather,100,Woman,Brown,Coats,3816,20
1884,610372848557,Cotton Twill Field Jacket,Other,100,Woman,Black,Coats,3542,0
1885,611038290930,Wool Melton Long Coat,Leather,100,Woman,Other,Coats,2069,15
1886,280973541797,Camel-Hair Twill Long Polo Coat,Leather,100,Woman,Black,Coats,939,0
1887,064584365943,Wool Melton Long Coat,Other,100,Woman,Other,Coats,1573,15
1888,070562169649,PRL x Naiomi Glasses Wool Coat,Cotton,100,Woman,Red,Coats,3590,0
1889,258439427797,Double-Faced Wool Wrap Coat,Wool,100,Woman,Brown,Coats,2982,0
1890,979457829145,Packable Water-Repellant Quilted Gilet,Wool,100,Woman,Blue,Coats,1839,0
1891,259322551532,Water-Resistant Packable Hooded Jacket,Wool,100,Woman,White,Coats,2462,0
1892,714781347217,Houndstooth Quilted Down Jacket,Denim,100,Woman,Red,Coats,3597,0
1893,608810099115,Quilted Jacket,Denim,100,Woman,Orange,Coats,3651,0
1894,375724691755,Camel-Hair Twill Long Polo Coat,Flannel,100,Woman,Red,Coats,1147,0
1895,583719980757,Logo Fleece Baseball Jacket,Denim,100,Woman,Camel,Coats,4135,0
1896,898449516933,Plaid Quilted Down Jacket,Cotton,100,Woman,Other,Coats,4090,0
1897,943703027433,Water-Resistant Packable Hooded Jacket,Wool,100,Woman,Purple,Coats,4107,0
1898,326640031755,Double-Faced Wool Wrap Coat,Leather,100,Woman,Purple,Coats,2480,0
1899,020151923188,Velvet Quilted Down Jacket,Flannel,100,Woman,Dark Red,Coats,448,0
1900,279549695868,Water-Repellent Quilted Down Jacket,Wool,100,Woman,Dark Green,Coats,3773,20
1901,908713140858,Corduroy Windbreaker Jacket,Leather,100,Woman,Brown,Coats,2650,0
1902,749899741341,Logo Satin Bomber Jacket,Flannel,100,Woman,Dark Green,Coats,3193,0
1903,355544421328,Single-Breasted Wool Coat,Denim,100,Woman,Dark Blue,Coats,254,0
1904,404943132667,Quilted CoatReversible Quilted Barn Coat,Leather,100,Woman,Red,Coats,3104,0
1905,575152801324,Embroidered Patch Denim Trucker Jacket,Denim,100,Woman,Yellow,Coats,650,20
1906,875095739171,Camel-Hair Twill Long Polo Coat,Leather,100,Woman,Dark Red,Coats,1761,0
1907,169790759612,Cotton Canvas Utility Jacket,Denim,100,Woman,Dark Blue,Coats,204,0
1908,116967698376,Cotton Twill Field Jacket,Leather,100,Woman,Orange,Coats,2261,0
1909,733336813098,Quilted Leather Bomber Jacket,Wool,100,Woman,White,Coats,2825,0
1910,566190553494,Water-Repellent Quilted Down Jacket,Wool,100,Woman,Orange,Coats,452,0
1911,302860236103,Quilted CoatReversible Quilted Barn Coat,Wool,100,Woman,Dark Red,Coats,2441,0
1912,254979151303,Plaid Wool Twill Trench Coat,Flannel,100,Woman,Camel,Coats,1986,0
1913,338807854611,Single-Breasted Wool Coat,Cotton,100,Woman,Dark Red,Coats,3223,20
1914,936732353305,Corduroy Windbreaker Jacket,Wool,100,Woman,Brown,Coats,2204,0
1915,387313040950,Water-Repellent Quilted Down Jacket,Leather,100,Woman,Green,Coats,158,0
1916,888583944518,PRL x Naiomi Glasses Wool Coat,Leather,100,Woman,Blue,Coats,3173,0
1917,652323556770,Camel-Hair Twill Long Polo Coat,Wool,100,Woman,Yellow,Coats,3806,0
1918,198955129174,Corduroy Windbreaker Jacket,Other,100,Woman,Green,Coats,1661,0
1919,980975379453,Logo Satin Bomber Jacket,Denim,100,Woman,Blue,Coats,3586,30
1920,758878289633,Cable-Knit Hooded Down Coat,Denim,100,Woman,Camel,Coats,2868,0
1921,757962840229,Sheepskin Leather Moto Jacket,Other,100,Woman,Black,Coats,2256,0
1922,392036591891,Water-Resistant Packable Hooded Jacket,Denim,100,Woman,Dark Blue,Coats,2401,0
1923,422440386768,Logo Fleece Baseball Jacket,Wool,100,Woman,Purple,Coats,576,15
1924,217945629334,Embroidered Bomber Jacket,Leather,100,Woman,Other,Coats,1325,0
1925,051739462539,Double-Faced Wool Wrap Coat,Denim,100,Woman,Dark Red,Coats,1683,0
1926,868820183426,Logo Fleece Baseball Jacket,Other,100,Woman,Dark Red,Coats,3562,0
1927,276631674055,Velvet Quilted Down Jacket,Leather,100,Woman,Red,Coats,2205,0
1928,476674978550,Corduroy Windbreaker Jacket,Other,100,Woman,Dark Green,Coats,2888,15
1929,948263449719,Leather-Sleeve Bomber Jacket,Cotton,100,Woman,White,Coats,3586,0
